timestamp	tx_byte_counter	rx_byte_counter
1772683444236945766	79806775064	6232407767168
1772683444237126818	79806779948	6232410327264
1772683444237313550	79806796968	6232413967920
1772683444237511679	79806816132	6232419083956
1772683444237696097	79806838924	6232424274800
1772683444237885288	79806862160	6232429411616
1772683444238073003	79806885176	6232434569216
1772683444238261790	79806908040	6232439872272
1772683444238452389	79806931500	6232445104672
1772683444238643011	79806954956	6232450328768
1772683444238832339	79806978340	6232455627664
1772683444239021545	79807001800	6232460984752
1772683444239212735	79807025552	6232466113252
1772683444239400575	79807048568	6232471283316
1772683444239588251	79807071656	6232476536500
1772683444239776749	79807094668	6232481760592
1772683444239967281	79807117980	6232486909876
1772683444240155594	79807141288	6232492113188
1772683444240343147	79807164080	6232497279096
1772683444240531842	79807187168	6232502536436
1772683444240720681	79807210628	6232507760528
1772683444240908245	79807234012	6232511787696
1772683444241679248	79807243852	6232514173236
1772683444242743842	79807255324	6232516616964
1772683444243751326	79807266276	6232519064848
1772683444244755881	79807277004	6232521508576
1772683444245758443	79807288032	6232523964772
1772683444246756752	79807298760	6232526412656
1772683444247760608	79807309860	6232528856384
1772683444248768207	79807320740	6232531312580
1772683444249777175	79807331396	6232533760464
1772683444250786959	79807342568	6232536224976
1772683444251796472	79807353300	6232538681168
1772683444252806433	79807364400	6232541141520
1772683444253813630	79807375424	6232543597716
1772683444254823772	79807385932	6232546053912
1772683444255835477	79807397328	6232548514264
1772683444256847727	79807407912	6232550974616
1772683444257858010	79807419012	6232553434968
1772683444258869102	79807430184	6232555895320
1772683444259881936	79807440916	6232558363984
1772683444260894358	79807452016	6232560824336
1772683444261904417	79807463040	6232563276376
1772683444262913017	79807473548	6232565736728
1772683444263925177	79807484944	6232568197080
1772683444264937315	79807495528	6232570657432
1772683444265949264	79807506628	6232573117784
1772683444266958788	79807517728	6232575578136
1772683444267970637	79807528532	6232578042644
1772683444268985599	79807539632	6232580502996
1772683444269996166	79807550584	6232582955040
1772683444271006266	79807561164	6232585411232
1772683444272018794	79807572488	6232587875744
1772683444273028653	79807583068	6232590331936
1772683444274030098	79807594168	6232592783976
1772683444275039343	79807605268	6232595240176
1772683444276049699	79807616072	6232597700528
1772683444277060305	79807627172	6232600156720
1772683444278068199	79807638124	6232602612916
1772683444279078872	79807648780	6232605077424
1772683444280090861	79807660028	6232607537776
1772683444281103112	79807670684	6232609998128
1772683444282112708	79807681784	6232612454324
1772683444283129315	79807692884	6232614922992
1772683444284144330	79807703764	6232617387496
1772683444285155853	79807714788	6232619847848
1772683444286167427	79807725816	6232622308200
1772683444287176217	79807736396	6232624760240
1772683444288184627	79807747644	6232627220592
1772683444289195456	79807758300	6232629676788
1772683444290206822	79807769400	6232632132984
1772683444291216118	79807780428	6232634597492
1772683444292230240	79807791304	6232637062000
1772683444293241118	79807802404	6232639522352
1772683444294251619	79807813356	6232641978548
1772683444295262784	79807824012	6232644443056
1772683444296272465	79807835260	6232646899252
1772683444297281524	79807845916	6232649355448
1772683444298290589	79807856944	6232651811648
1772683444299301249	79807868044	6232654272000
1772683444300314569	79807878996	6232656740660
1772683444301320161	79807889948	6232659188544
1772683444302330121	79807900604	6232661644740
1772683444303340869	79807911480	6232664105092
1772683444304354048	79807922804	6232666561288
1772683444305350964	79807933532	6232669013328
1772683444306359345	79807944560	6232671452900
1772683444307358064	79807955436	6232673896628
1772683444308364323	79807966020	6232676348672
1772683444309372826	79807977268	6232678804864
1772683444310382463	79807987996	6232681265216
1772683444311394556	79807999024	6232683721412
1772683444312405712	79808010124	6232686181764
1772683444313417634	79808021000	6232688646272
1772683444314430183	79808032028	6232691114936
1772683444315441787	79808042608	6232693562820
1772683444316453123	79808053636	6232696027328
1772683444317467321	79808064884	6232698487680
1772683444318480049	79808075612	6232700943876
1772683444319487124	79808086640	6232703391760
1772683444320494882	79808097664	6232705852112
1772683444321506194	79808108172	6232708312464
1772683444322517599	79808119568	6232710768660
1772683444323527405	79808130152	6232713229012
1772683444324541135	79808141252	6232715689364
1772683444325553205	79808152424	6232718145560
1772683444326562165	79808163156	6232720593444
1772683444327565885	79808174180	6232723053796
1772683444328576010	79808185208	6232725514148
1772683444329585380	79808195788	6232727970344
1772683444330597266	79808207112	6232730426544
1772683444331607364	79808217768	6232732891048
1772683444332623290	79808228792	6232735347248
