timestamp	tx_byte_counter	rx_byte_counter
1772731653675576024	24738716762812	16568365704540
1772731653675785378	24738716762812	16568365704680
1772731653675995157	24738716762812	16568365704680
1772731653676205575	24738716762812	16568365704680
1772731653676415937	24738716762812	16568365704680
1772731653676627274	24738716762812	16568365704680
1772731653676843373	24738716762812	16568365704680
1772731653677055979	24738716762812	16568365704680
1772731653677268487	24738716762812	16568365704680
1772731653677483715	24738716762812	16568365704680
1772731653677703087	24738716762812	16568365704680
1772731653677913301	24738716762812	16568365704680
1772731653678123088	24738716762812	16568365704680
1772731653678333895	24738716762812	16568365704680
1772731653678547174	24738716762812	16568365704680
1772731653678757451	24738716762812	16568365704680
1772731653678969561	24738716762812	16568365704680
1772731653679176773	24738716762812	16568365704680
1772731653679382112	24738716762812	16568365704680
1772731653679593064	24738716762812	16568365704680
1772731653679805753	24738716762812	16568365704680
1772731653680012046	24738716762812	16568365704680
1772731653696622021	24738716762812	16568365704680
1772731653696832491	24738716762812	16568365704828
1772731653697046657	24738716762812	16568365704828
1772731653697259584	24738716762812	16568365704828
1772731653697470313	24738716762812	16568365704828
1772731653697681672	24738716762812	16568365704828
1772731653697895175	24738716762812	16568365704828
1772731653698106724	24738716762812	16568365704828
1772731653698315914	24738716762812	16568365704828
1772731653698523156	24738716762812	16568365704828
1772731653698732717	24738716762812	16568365704828
1772731653698942586	24738716762812	16568365704828
1772731653699154090	24738716762812	16568365704828
1772731653699363856	24738716762812	16568365704828
1772731653699576785	24738716762812	16568365704828
1772731653699786632	24738716762812	16568365704828
1772731653699998016	24738716762812	16568365704828
1772731653700206587	24738716762812	16568365704828
1772731653700414874	24738716762812	16568365704828
1772731653700625487	24738716762812	16568365704828
1772731653700836916	24738716762812	16568365704828
1772731653701047844	24738716762812	16568365704828
1772731653738504728	24738716762812	16568365704828
1772731653738718111	24738716762812	16568365704972
1772731653738927796	24738716762812	16568365704972
1772731653739137708	24738716762812	16568365704972
1772731653739347336	24738716762812	16568365704972
1772731653739560183	24738716762812	16568365704972
1772731653739770597	24738716762812	16568365704972
1772731653739980601	24738716762812	16568365704972
1772731653740191247	24738716762812	16568365704972
1772731653740401723	24738716762812	16568365704972
1772731653740612928	24738716762812	16568365704972
1772731653740825611	24738716762812	16568365704972
1772731653741037220	24738716762812	16568365704972
1772731653741248063	24738716762812	16568365704972
1772731653741460597	24738716762812	16568365704972
1772731653741673051	24738716762812	16568365704972
1772731653741884280	24738716762812	16568365704972
1772731653742094767	24738716762812	16568365704972
1772731653742308424	24738716762812	16568365704972
1772731653742521412	24738716762812	16568365704972
1772731653742734657	24738716762812	16568365704972
1772731653742945914	24738716762812	16568365704972
1772731653759572119	24738716762812	16568365704972
1772731653759783283	24738716762812	16568365705120
1772731653759993051	24738716762812	16568365705120
1772731653760203384	24738716762812	16568365705120
1772731653760413542	24738716762812	16568365705120
1772731653760624920	24738716762812	16568365705120
1772731653760836634	24738716762812	16568365705120
1772731653761047066	24738716762812	16568365705120
1772731653761261494	24738716762812	16568365705120
1772731653761473197	24738716762812	16568365705120
1772731653761685329	24738716762812	16568365705120
1772731653761895036	24738716762812	16568365705120
1772731653762102546	24738716762812	16568365705120
1772731653762304255	24738716762812	16568365705120
1772731653762514029	24738716762812	16568365705120
1772731653762725867	24738716762812	16568365705120
1772731653762937897	24738716762812	16568365705120
1772731653763148111	24738716762812	16568365705120
1772731653763357711	24738716762812	16568365705120
1772731653763566983	24738716762812	16568365705120
1772731653763771462	24738716762812	16568365705120
1772731653763982685	24738716762812	16568365705120
1772731667978972697	24738716762812	16568365705120
1772731667979178652	24738716762812	16568365705388
1772731667979391274	24738716763040	16568365705960
1772731667979602895	24738716763040	16568365705960
1772731667979813113	24738716763040	16568365705960
1772731667980022787	24738716763040	16568365705960
1772731667980234154	24738716763040	16568365705960
1772731667980440006	24738716763040	16568365705960
1772731667980648078	24738716763040	16568365705960
1772731667980859830	24738716763040	16568365705960
1772731667981069440	24738716763040	16568365705960
1772731667981276976	24738716763040	16568365705960
1772731667981490496	24738716763040	16568365705960
1772731667981701977	24738716763040	16568365705960
1772731667981917387	24738716763040	16568365705960
1772731667982144221	24738716763040	16568365705960
1772731667982360879	24738716763040	16568365705960
1772731667982580703	24738716763040	16568365705960
1772731667982793097	24738716763040	16568365705960
1772731667983002677	24738716763040	16568365705960
1772731667983217484	24738716763040	16568365705960
1772731667983420505	24738716763040	16568365705960
1772731667983621651	24738716763040	16568365705960
1772731667988772003	24738716763040	16568365705960
1772731667988990746	24738716763040	16568365706092
1772731667989219144	24738716763040	16568365706092
1772731667989434197	24738716763040	16568365706092
1772731667989646969	24738716763040	16568365706228
1772731667989854142	24738716763040	16568365706228
1772731667990059713	24738716763040	16568365706228
1772731667990270966	24738716763040	16568365706228
1772731667990474863	24738716763040	16568365706228
