timestamp	tx_byte_counter	rx_byte_counter
1772731671044866993	15567212920296	9082113652128
1772731671045085724	15567212920296	9082114217616
1772731671045304434	15567212936504	9082116512832
1772731671045520163	15567212956704	9082118808048
1772731671045739170	15567212977276	9082121036736
1772731671045949338	15567212996888	9082123273740
1772731671046162428	15567213016720	9082125510744
1772731671046373428	15567213036700	9082127739432
1772731671046589482	15567213056456	9082129934856
1772731671046800668	15567213075992	9082132146912
1772731671047010838	15567213095676	9082134329864
1772731671047221270	15567213114768	9082136525288
1772731671047432671	15567213134232	9082138641708
1772731671047642373	15567213153620	9082140862080
1772731671047854046	15567213173156	9082143061664
1772731671048065439	15567213192468	9082145219664
1772731671048274023	15567213211636	9082147331928
1772731671048479135	15567213223252	9082147697832
1772731671048685590	15567213223252	9082147697832
1772731671048890342	15567213223328	9082148537748
1772731671049096933	15567213231912	9082149660408
1772731671049307151	15567213251744	9082151872464
1772731671049614546	15567213269652	9082153914044
1772731671049823869	15567213289632	9082156175996
1772731671050033443	15567213304652	9082157302812
1772731671050242517	15567213319824	9082159548132
1772731671050454916	15567213341208	9082162034616
1772731671050785692	15567213362152	9082164342308
1772731671050999082	15567213382500	9082166591784
1772731671051210864	15567213402628	9082168899476
1772731671051428559	15567213423644	9082171240428
1772731671051642995	15567213443476	9082173469116
1772731671051852223	15567213463752	9082175747700
1772731671052068170	15567213484028	9082178026284
1772731671052281971	15567213504156	9082180288236
1772731671052490934	15567213523916	9082182558504
1772731671052707593	15567213544488	9082184828772
1772731671052920721	15567213564616	9082187107356
1772731671053134935	15567213584892	9082189369308
1772731671053347792	15567213611012	9082192758080
1772731671053558188	15567213641944	9082196271588
1772731671053772548	15567213673024	9082199726888
1772731671053982115	15567213703660	9082203182184
1772731671054192575	15567213734444	9082206637484
1772731671054404203	15567213763528	9082209369288
1772731671054612051	15567213782768	9082211573028
1772731671054821558	15567213802600	9082213793400
1772731671055034725	15567213822652	9082216088616
1772731671055246946	15567213842708	9082218367200
1772731671055462472	15567213863056	9082220554308
1772731671055673221	15567213882592	9082222849524
1772731671055886393	15567213903092	9082225153056
1772731671056104404	15567213923440	9082227410852
1772731671056317990	15567213943420	9082229660328
1772731671056529252	15567213963476	9082231922280
1772731671056741231	15567213981088	9082232861988
1772731671056959849	15567213981088	9082232861988
1772731671057174795	15567213981088	9082232861988
1772731671057387662	15567213981088	9082232861988
1772731671057597856	15567213981088	9082232861988
1772731671057809422	15567213981088	9082232861988
1772731671058018860	15567213981088	9082232861988
1772731671058228901	15567213981088	9082232861988
1772731671058438101	15567213981088	9082232861988
1772731671058644070	15567213981088	9082232861988
1772731671058850474	15567213981088	9082232861988
1772731671059056256	15567213981088	9082232861988
1772731671059264079	15567213981088	9082232861988
1772731671059473889	15567213981088	9082233219576
1772731671059683474	15567213995296	9082235573004
1772731671059902865	15567214016236	9082237893168
1772731671060115477	15567214036512	9082240071960
1772731671060319625	15567214056344	9082242350544
1772731671060529680	15567214076472	9082244662392
1772731671060744342	15567214097192	9082246932660
1772731671060957290	15567214117320	9082249202928
1772731671061168240	15567214138040	9082251539724
1772731671061385793	15567214158760	9082253859888
1772731671061601918	15567214178964	9082256126000
1772731671061811515	15567214199312	9082258500216
1772731671062039941	15567214221440	9082260920172
1772731671062256792	15567214242160	9082263207072
1772731671062470598	15567214262140	9082265543868
1772731671062688652	15567214282932	9082267938876
1772731671062911849	15567214304616	9082270234092
1772731671063128284	15567214324816	9082272512676
1772731671063340450	15567214345092	9082274778788
1772731671063550683	15567214364776	9082276982528
1772731671063759475	15567214386312	9082279876496
1772731671063972133	15567214416724	9082283327636
1772731671064185063	15567214447732	9082286762144
