timestamp	tx_byte_counter	rx_byte_counter
1772731671045462234	15936914261904	2947688191752
1772731671045671738	15936914765020	2947688206700
1772731671045885582	15936916964604	2947688226604
1772731671046098211	15936919259820	2947688247176
1772731671046319169	15936921584140	2947688268044
1772731671046543179	15936923916780	2947688288320
1772731671046757961	15936926174572	2947688308300
1772731671046971718	15936928440684	2947688328576
1772731671047203826	15936930844008	2947688350408
1772731671047426319	15936933164172	2947688370684
1772731671047644312	15936935463544	2947688390884
1772731671047865746	15936937704708	2947688410568
1772731671048082072	15936939925080	2947688430772
1772731671048299703	15936942199504	2947688450752
1772731671048519190	15936944436508	2947688470508
1772731671048731977	15936946619460	2947688490268
1772731671048945812	15936948307608	2947688494708
1772731671049160824	15936948307608	2947688494708
1772731671049375177	15936948307608	2947688503364
1772731671049669933	15936950103864	2947688521792
1772731671049893798	15936952540452	2947688532964
1772731671050113221	15936953621532	2947688553020
1772731671050333944	15936955974960	2947688573960
1772731671050663176	15936958328388	2947688595496
1772731671050883803	15936960756660	2947688607556
1772731671051099354	15936961933372	2947688626872
1772731671051311775	15936964257696	2947688647368
1772731671051527469	15936966594492	2947688668164
1772731671051746586	15936968873076	2947688688512
1772731671051956032	15936971118396	2947688708936
1772731671052174701	15936973579932	2947688731136
1772731671052407070	15936975991572	2947688752004
1772731671052627975	15936978286788	2947688772576
1772731671052846193	15936980598636	2947688792704
1772731671053059199	15936982902168	2947688813352
1772731671053277384	15936985172436	2947688833480
1772731671053490712	15936987451020	2947688853680
1772731671053703159	15936989712972	2947688879804
1772731671053929486	15936993342904	2947688914804
1772731671054189209	15936997754544	2947688955432
1772731671054446807	15937001954124	2947688992800
1772731671054704285	15937006224388	2947689029284
1772731671054951691	15937009613160	2947689050964
1772731671055173892	15937011883428	2947689070872
1772731671055384179	15937014128748	2947689090776
1772731671055595253	15937016357436	2947689111052
1772731671055810041	15937018636020	2947689130960
1772731671056028161	15937020931236	2947689151680
1772731671056241953	15937023243084	2947689172472
1772731671056463325	15937025571564	2947689192896
1772731671056681044	15937027841832	2947689213100
1772731671056894144	15937030137048	2947689233524
1772731671057108044	15937032399000	2947689252540
1772731671057323901	15937033471764	2947689252540
1772731671057541868	15937033471764	2947689252540
1772731671057749561	15937033471764	2947689252540
1772731671057956806	15937033471764	2947689252540
1772731671058175172	15937033471764	2947689252540
1772731671058387623	15937033471764	2947689252540
1772731671058597288	15937033471764	2947689252540
1772731671058800514	15937033471764	2947689252540
1772731671059007626	15937033471764	2947689252540
1772731671059221080	15937033471764	2947689252540
1772731671059428429	15937033471764	2947689252540
1772731671059638616	15937033471764	2947689252540
1772731671059854582	15937033471764	2947689252540
1772731671060071563	15937033974880	2947689268080
1772731671060293171	15937036290888	2947689288580
1772731671060507800	15937038636000	2947689309596
1772731671060727378	15937040981112	2947689330240
1772731671060942189	15937043292960	2947689350812
1772731671061154533	15937045554912	2947689371904
1772731671061375124	15937047987340	2947689393068
1772731671061595213	15937050344928	2947689413936
1772731671061812371	15937052673408	2947689434360
1772731671062028965	15937055001888	2947689454856
1772731671062241835	15937057305420	2947689475652
1772731671062458532	15937059617268	2947689496444
1772731671062680500	15937062012276	2947689517608
1772731671062896758	15937064357388	2947689538108
1772731671063116224	15937066685868	2947689559048
1772731671063333791	15937069014348	2947689579696
1772731671063549010	15937071334512	2947689600120
1772731671063763053	15937073579832	2947689620172
1772731671063975660	15937075875048	2947689640376
1772731671064182678	15937078049680	2947689665240
1772731671064409175	15937081667140	2947689700684
