timestamp	tx_byte_counter	rx_byte_counter
1772681404549821753	15567061368296	9065082484128
1772681404550031323	15567061376880	9065084629656
1772681404550244271	15567061410180	9065088538176
1772681404550757037	15567061440744	9065091207612
1772681404551524284	15567061464792	9065093901996
1772681404552282011	15567061489140	9065096608856
1772681404553049452	15567061512524	9065099245028
1772681404553867728	15567061535980	9065101831304
1772681404554752176	15567061558848	9065104471632
1772681404555702339	15567061582084	9065106962276
1772681404556517289	15567061604208	9065109552708
1772681404557326876	15567061627888	9065112213828
1772681404558117230	15567061651348	9065114854160
1772681404558931698	15567061675100	9065117523596
1772681404559743531	15567061698708	9065120176400
1772681404560559049	15567061722460	9065122862468
1772681404561399292	15567061745772	9065125465376
1772681404562180992	15567061769672	9065128172232
1772681404562973433	15567061793500	9065130866616
1772681404563779028	15567061817180	9065133511104
1772681404564576454	15567061840936	9065136126488
1772681404565372441	15567061863948	9065138737712
1772681404566167330	15567061887260	9065141398832
1772681404566968360	15567061911088	9065144035004
1772681404567735328	15567061934692	9065146667016
1772681404568534800	15567061958152	9065149299032
1772681404569318686	15567061981608	9065151964308
1772681404570134749	15567062005512	9065154658692
1772681404570940029	15567062029192	9065157278232
1772681404571742102	15567062052280	9065159893616
1772681404572551413	15567062075516	9065162554736
1772681404573369542	15567062099268	9065165174276
1772681404574139024	15567062122728	9065167822920
1772681404574943638	15567062145888	9065170413356
1772681404575771439	15567062169568	9065173103580
1772681404576538366	15567062193176	9065175764700
1772681404577344865	15567062217076	9065178417504
1772681404578157203	15567062240388	9065181049520
1772681404578960572	15567062263920	9065183656584
1772681404579761492	15567062287304	9065186305232
1772681404580556113	15567062310908	9065188978824
1772681404581367491	15567062334516	9065191631628
1772681404582172425	15567062357972	9065194259484
1772681404582970032	15567062381652	9065196945552
1772681404583768525	15567062405332	9065199590040
1772681404584560835	15567062429088	9065202242844
1772681404585321604	15567062452324	9065204866544
1772681404586144721	15567062475856	9065207523504
1772681404586963836	15567062499388	9065210180468
1772681404587771259	15567062522992	9065212800008
1772681404588588651	15567062546228	9065215452812
1772681404589420317	15567062570280	9065218122248
1772681404590235649	15567062594108	9065220762576
1772681404591067056	15567062617640	9065223423696
1772681404591849323	15567062641024	9065226034920
1772681404592623156	15567062664184	9065228662776
1772681404593411658	15567062687496	9065231257368
1772681404594231905	15567062710952	9065233918488
1772681404595051328	15567062734412	9065236567136
1772681404595871959	15567062758164	9065239211624
1772681404596659558	15567062781624	9065241914324
1772681404597444649	15567062805748	9065244554652
1772681404598248999	15567062828760	9065247207456
1772681404599038288	15567062852736	9065249851944
1772681404599836833	15567062876048	9065252483960
1772681404600620636	15567062899432	9065255128448
1772681404601421408	15567062923184	9065257810356
1772681404602226152	15567062946940	9065260479792
1772681404603014873	15567062970988	9065263136756
1772681404603853085	15567062994816	9065265822824
1772681404604672169	15567063018128	9065268434048
1772681404605477343	15567063041808	9065271095168
1772681404606302060	15567063065412	9065273752128
1772681404607131146	15567063088648	9065276400776
1772681404607940996	15567063112256	9065279028632
1772681404608752846	15567063136008	9065281681436
1772681404609548794	15567063159392	9065284342556
1772681404610365299	15567063183148	9065287003676
1772681404611182783	15567063206900	9065289652320
1772681404611962354	15567063230432	9065292288492
1772681404612784627	15567063254040	9065294953772
1772681404613594901	15567063277644	9065297614892
1772681404614405649	15567063301176	9065300267696
1772681404615195858	15567063324636	9065302891392
1772681404615999987	15567063347944	9065305498460
1772681404616801311	15567063371476	9065308130472
1772681404617610839	15567063395008	9065310795752
1772681404618447612	15567063418540	9065313469344
1772681404619269575	15567063442368	9065316155412
1772681404620098192	15567063466048	9065318791584
1772681404620917096	15567063489656	9065321448548
1772681404621707593	15567063513336	9065324097192
1772681404622506755	15567063537088	9065326733364
1772681404623304209	15567063560252	9065329365380
1772681404624117029	15567063583932	9065332026500
1772681404624887661	15567063607168	9065334650196
1772681404625691427	15567063630920	9065337307160
1772681404626506650	15567063654528	9065340005700
1772681404627319592	15567063678280	9065342600292
1772681404628111720	15567063701664	9065345257256
1772681404628936277	15567063725272	9065347868480
1772681404629745576	15567063748656	9065350496336
1772681404630556392	15567063771596	9065353144980
1772681404631375183	15567063795276	9065355797784
1772681404632165905	15567063818880	9065358488012
1772681404632968709	15567063843152	9065361144972
1772681404633734902	15567063866832	9065363814408
1772681404634512109	15567063890512	9065366508792
1772681404635323535	15567063914564	9065369182388
1772681404636118804	15567063937948	9065371768664
1772681404636921790	15567063960888	9065374404836
1772681404637707153	15567063984716	9065377053480
1772681404638492041	15567064008320	9065379710444
1772681404639271984	15567064031852	9065382396512
1772681404640064160	15567064055756	9065385045156
1772681404640882433	15567064079436	9065387760332
1772681404641665568	15567064103188	9065390400660
1772681404642453096	15567064126868	9065393061780
1772681404643259891	15567064150476	9065395697952
1772681404644055597	15567064173712	9065398379864
1772681404644854247	15567064197688	9065401049300
1772681404645650015	15567064221664	9065403781104
1772681404646430493	15567064246232	9065406454700
1772681404647220375	15567064269984	9065409132452
1772681404648026019	15567064293740	9065411776940
1772681404648837356	15567064317568	9065414500428
1772681404649624564	15567064341692	9065417211444
1772681404650420793	15567064365372	9065419839300
1772681404651208689	15567064389124	9065422562792
1772681404651997225	15567064413100	9065425207280
1772681404652808166	15567064436632	9065427876716
1772681404653596557	15567064460460	9065430533676
1772681404654408108	15567064483772	9065433144900
1772681404655217719	15567064507600	9065435797704
1772681404655995879	15567064530612	9065438442192
1772681404656757932	15567064554292	9065441065892
1772681404657551101	15567064577528	9065443677116
1772681404658340813	15567064601060	9065446367340
1772681404659142160	15567064625112	9065449099148
1772681404659961726	15567064649532	9065451793532
1772681404660760062	15567064673432	9065454500388
1772681404661570102	15567064697408	9065457144876
1772681404662367337	15567064720940	9065459789364
1772681404663154253	15567064744400	9065462446328
1772681404663920295	15567064768228	9065465136552
1772681404664704015	15567064792056	9065467789356
1772681404665486323	15567064815588	9065470467108
1772681404666267090	15567064839712	9065473190600
1772681404667065956	15567064863464	9065475884984
1772681404667845328	15567064887588	9065478566892
1772681404668674887	15567064911344	9065481215540
1772681404669471526	15567064935172	9065483884976
1772681404670266215	15567064958852	9065486525304
1772681404671065602	15567064982236	9065489153160
1772681404671864423	15567065005544	9065491772700
1772681404672673465	15567065029152	9065494462928
1772681404673453994	15567065052832	9065497140680
1772681404674256580	15567065076808	9065499805956
1772681404675070183	15567065100488	9065502487868
1772681404675870983	15567065124092	9065505124040
1772681404676686679	15567065147920	9065507830896
1772681404677470684	15567065171896	9065510516964
1772681404678269804	15567065195576	9065513140664
1772681404679103733	15567065219184	9065515835048
1772681404679912704	15567065243012	9065518504484
1772681404680719595	15567065266988	9065521207184
1772681404681530538	15567065290520	9065523868304
1772681404682306563	15567065314792	9065526537740
1772681404683100026	15567065338544	9065529273704
1772681404683895534	15567065362964	9065531955612
1772681404684671847	15567065386792	9065534608416
1772681404685490433	15567065410104	9065537282012
1772681404686265369	15567065433932	9065539918184
1772681404687057487	15567065457464	9065542529408
1772681404687865084	15567065480772	9065545190528
1772681404688626795	15567065504380	9065547851648
1772681404689439387	15567065528060	9065550487820
1772681404690204648	15567065551516	9065553148940
1772681404690982906	15567065574900	9065555780952
1772681404691760115	15567065598656	9065558446232
1772681404692551277	15567065622188	9065561078244
1772681404693336378	15567065645792	9065563726892
1772681404694138457	15567065669252	9065566425432
1772681404694947073	15567065693228	9065569061604
1772681404695740315	15567065716832	9065571739356
1772681404696542289	15567065740364	9065574354740
1772681404697323082	15567065763748	9065577007544
1772681404698100238	15567065786912	9065579614608
1772681404698850575	15567065810368	9065582259096
1772681404699656820	15567065833976	9065584874480
1772681404700469918	15567065857508	9065587523124
1772681404701249506	15567065880816	9065590159296
1772681404702035200	15567065904128	9065592799628
1772681404702851008	15567065928104	9065595460748
1772681404703650471	15567065951708	9065598113552
1772681404704424450	15567065974944	9065600737248
1772681404705234710	15567065998328	9065603360948
1772681404706024427	15567066021936	9065606001276
1772681404706833691	15567066045320	9065608645764
1772681404707627015	15567066069072	9065611306884
1772681404708405732	15567066092752	9065613980480
1772681404709202880	15567066116508	9065616620808
1772681404709979384	15567066139964	9065619273612
1772681404710769343	15567066163348	9065621926416
1772681404711556560	15567066187252	9065624583380
1772681404712349446	15567066210932	9065627269448
1772681404713133763	15567066234684	9065629905620
1772681404713934050	15567066258364	9065632604160
1772681404714734589	15567066282340	9065635315176
1772681404715548175	15567066305872	9065637967980
1772681404716346804	15567066329700	9065640624944
1772681404717155529	15567066353528	9065643319328
1772681404717965520	15567066377208	9065645951340
1772681404718773333	15567066401036	9065648575040
1772681404719571121	15567066424348	9065651240316
1772681404720383142	15567066448324	9065653951332
1772681404721190729	15567066472152	9065656575032
1772681404721994185	15567066495460	9065659182096
1772681404722790224	15567066518624	9065661855692
1772681404723608815	15567066542748	9065664537600
1772681404724442642	15567066566280	9065667182088
1772681404725245492	15567066589812	9065669847368
1772681404726039133	15567066613492	9065672483540
1772681404726836472	15567066637392	9065675194556
1772681404727646695	15567066661072	9065677826568
1772681404728428404	15567066684752	9065680533428
1772681404729193017	15567066708804	9065683227812
1772681404729976227	15567066732484	9065685872300
