timestamp	tx_byte_counter	rx_byte_counter
1772683122917823425	79791619864	6229003171968
1772683122918010667	79791619864	6229003878488
1772683122918199105	79791631332	6229007145104
1772683122918387760	79791645984	6229010436656
1772683122918577338	79791660636	6229013753144
1772683122918765237	79791675288	6229017032228
1772683122918953944	79791689940	6229020323780
1772683122919143515	79791704592	6229023631956
1772683122919329199	79791719024	6229026840388
1772683122919515823	79791733380	6229030057136
1772683122919699231	79791747956	6229033344528
1772683122919888823	79791762608	6229036690112
1772683122920079687	79791777556	6229040044000
1772683122920268979	79791792208	6229043318928
1772683122920459615	79791806640	6229046456708
1772683122920642475	79791820772	6229049698388
1772683122920830103	79791835204	6229052935912
1772683122921020391	79791849708	6229056219152
1772683122921206118	79791864136	6229059444208
1772683122921395853	79791878640	6229062735760
1772683122921583058	79791892480	6229065162864
1772683122921761332	79791896992	6229066858512
1772683122921984988	79791911868	6229070179156
1772683122922173916	79791926668	6229073491488
1772683122922359351	79791940948	6229076666672
1772683122922543228	79791955084	6229079833544
1772683122922723165	79791963668	6229081304768
1772683122922941489	79791975876	6229084484112
1772683122923123833	79791990012	6229087738256
1772683122923308133	79792004440	6229090946688
1772683122923489884	79792018576	6229094138496
1772683122923674100	79792033080	6229097563040
1772683122923869547	79792048100	6229100771472
1772683122924050454	79792062308	6229103979904
1772683122924234855	79792076664	6229107204960
1772683122924417734	79792091168	6229110413392
1772683122924601754	79792105524	6229113667540
1772683122924786938	79792120104	6229116921688
1772683122924971456	79792134532	6229120142592
1772683122925156079	79792148888	6229123396736
1772683122925340370	79792163392	6229126638416
1772683122925521365	79792177380	6229129830224
1772683122925705566	79792192180	6229133213208
1772683122925897373	79792207052	6229136575412
1772683122926091121	79792222296	6229139987488
1772683122926283415	79792237392	6229143345536
1772683122926473131	79792252192	6229146632932
1772683122926658250	79792266696	6229149845520
1772683122926842026	79792280756	6229153045640
1772683122927024282	79792295408	6229156362128
1772683122927213152	79792310208	6229159686928
1772683122927401972	79792324860	6229162978480
1772683122927589036	79792339512	6229166270032
1772683122927777610	79792354164	6229169515872
1772683122927959383	79792368300	6229172641184
1772683122928139566	79792382212	6229175878704
1772683122928325796	79792397012	6229179153632
1772683122928510840	79792411440	6229182378688
1772683122928695497	79792425944	6229185666084
1772683122928880169	79792440448	6229188920232
1772683122929064281	79792454656	6229192095416
1772683122929247039	79792469160	6229195312160
1772683122929430979	79792483516	6229198562152
1772683122929612696	79792497504	6229201799680
1772683122929797838	79792512452	6229205053824
1772683122929983739	79792526808	6229208478368
1772683122930179011	79792542200	6229211778232
1772683122930366958	79792556852	6229215144592
1772683122930558038	79792571948	6229218527576
1772683122930748901	79792586748	6229221756788
1772683122930931867	79792601104	6229225035872
1772683122931121708	79792615828	6229228360672
1772683122931310156	79792630628	6229231735344
1772683122931502189	79792645576	6229235055988
1772683122931692007	79792660080	6229238247796
1772683122931875869	79792674584	6229241564288
1772683122932066521	79792689608	6229244943112
1772683122932257039	79792704628	6229248326096
1772683122932450935	79792719428	6229251646740
1772683122932639753	79792733860	6229254959072
1772683122932828383	79792748956	6229258217376
1772683122933013960	79792763460	6229261442432
1772683122933195717	79792777592	6229264634240
1772683122933381249	79792792024	6229267855140
1772683122933565012	79792806304	6229271067728
1772683122933748349	79792820660	6229274305252
1772683122933931896	79792834944	6229277501216
1772683122934116269	79792849300	6229280759520
1772683122934297443	79792863508	6229283884832
1772683122934478519	79792877420	6229287101576
1772683122934661212	79792891848	6229290297540
1772683122934845229	79792906132	6229293560000
1772683122935030711	79792920784	6229296851552
1772683122935220206	79792935436	6229300159728
1772683122935409082	79792950236	6229303484528
1772683122935598737	79792964960	6229306788548
1772683122935786941	79792979688	6229310017760
1772683122935973933	79792994044	6229313238660
1772683122936158659	79793008696	6229316609176
1772683122936348965	79793023568	6229319917352
1772683122936539519	79793038296	6229323267088
1772683122936729267	79793053168	6229326620980
1772683122936919420	79793068044	6229329866816
1772683122937104764	79793082472	6229333125120
1772683122937290288	79793096976	6229336412516
1772683122937479467	79793111480	6229339708224
1772683122937666918	79793126208	6229342999776
1772683122937853579	79793140044	6229346104308
1772683122938041348	79793154400	6229349333520
1772683122938222741	79793169200	6229352691568
1772683122938411670	79793184076	6229356016368
1772683122938601626	79793199172	6229359382728
1772683122938789113	79793213896	6229362732464
1772683122938978285	79793228696	6229366090512
1772683122939166990	79793243424	6229369328036
1772683122939351725	79793258444	6229372756736
1772683122939541435	79793273540	6229376114784
1772683122939731461	79793288416	6229379489456
1772683122939920247	79793303436	6229382859972
1772683122940112874	79793318608	6229386272048
1772683122940306288	79793333556	6229389576068
1772683122940494318	79793348132	6229392867620
1772683122940679959	79793362784	6229396113456
1772683122940865882	79793377436	6229399421632
1772683122941053870	79793391720	6229402613440
1772683122941238460	79793406592	6229406004736
1772683122941427114	79793421392	6229409246416
1772683122941612366	79793435824	6229412504720
1772683122941798063	79793450328	6229415742244
1772683122941978381	79793464388	6229418888336
1772683122942160371	79793478668	6229422125860
1772683122942344989	79793493024	6229425342608
1772683122942528528	79793507380	6229428580128
1772683122942713481	79793521736	6229431838432
1772683122942897155	79793536168	6229435063488
1772683122943080772	79793550448	6229438255296
1772683122943263776	79793564952	6229441571784
1772683122943452836	79793579680	6229445029576
1772683122943649641	79793595144	6229448379312
1772683122943838108	79793610020	6229451687488
1772683122944028422	79793624820	6229455045536
1772683122944220103	79793639768	6229458332932
1772683122944406327	79793654048	6229461570456
1772683122944589856	79793668628	6229464874480
1772683122944778405	79793683500	6229468211744
1772683122944965111	79793698004	6229471494984
1772683122945155157	79793712952	6229474828096
1772683122945344943	79793727976	6229478202768
1772683122945537527	79793742848	6229481535880
1772683122945727239	79793757648	6229484877304
1772683122945916728	79793772448	6229488181328
1772683122946105937	79793787544	6229491634960
1772683122946299273	79793802196	6229494793520
1772683122946479245	79793816628	6229498122480
1772683122946668962	79793831648	6229501492992
1772683122946861040	79793846448	6229504834416
1772683122947050129	79793861472	6229508196624
1772683122947240066	79793875900	6229511409208
1772683122947425040	79793890848	6229514763104
1772683122947613894	79793905648	6229518129460
1772683122947804432	79793920448	6229521425168
1772683122947991325	79793935028	6229524749968
1772683122948182585	79793949976	6229527979184
1772683122948367520	79793964036	6229531349696
1772683122948558988	79793979352	6229534653716
1772683122948744753	79793993856	6229537882928
1772683122948929424	79794008360	6229541141232
1772683122949114437	79794022864	6229544399536
1772683122949298637	79794037296	6229547624592
