timestamp	tx_byte_counter	rx_byte_counter
1772725102135259708	19614538146280	23519337237660
1772725102135471408	19614538150572	23519338660120
1772725102135681657	19614538167888	23519340804156
1772725102135888553	19614538185648	23519342840880
1772725102136090940	19614538202076	23519344868712
1772725102136289619	19614538219244	23519346869864
1772725102136490845	19614538235376	23519348835436
1772725102136692344	19614538252692	23519351063096
1772725102136908823	19614538272600	23519353384428
1772725102137134059	19614538290580	23519355603772
1772725102137347039	19614538308784	23519357747224
1772725102137564799	19614538326692	23519359899572
1772725102137769083	19614538344676	23519361984928
1772725102137981101	19614538361992	23519364083912
1772725102138189442	19614538378864	23519366125372
1772725102138396471	19614538396032	23519368162100
1772725102138601782	19614538413124	23519370154356
1772725102138806695	19614538430144	23519372315596
1772725102139013025	19614538448496	23519373658592
1772725102139229431	19614538449312	23519373658592
1772725102139436529	19614538449312	23519373658592
1772725102139640749	19614538449312	23519373658592
1772725102139843995	19614538449312	23519373658592
1772725102140044115	19614538449312	23519373658592
1772725102140253021	19614538449312	23519373658592
1772725102140452189	19614538449312	23519373658592
1772725102140650123	19614538449312	23519373658592
1772725102140852410	19614538449312	23519373658592
1772725102141054141	19614538449312	23519373658592
1772725102141254073	19614538451680	23519374992692
1772725102141463354	19614538470772	23519377278448
1772725102141673255	19614538489640	23519379493056
1772725102141875471	19614538507844	23519381663192
1772725102142077423	19614538526344	23519383966736
1772725102142288534	19614538544992	23519386279176
1772725102142507181	19614538564604	23519388511572
1772725102142714642	19614538582808	23519390752860
1772725102142921397	19614538601972	23519393020828
1772725102143135101	19614538620992	23519395244328
1772725102143343439	19614538638900	23519397441148
1772725102143545881	19614538657768	23519399726904
1772725102143759269	19614538677084	23519402074920
1772725102143969040	19614538695804	23519404320368
1772725102144170780	19614538719632	23519409163440
1772725102144611256	19614538772024	23519414610724
1772725102145010329	19614538808952	23519419573576
1772725102145425290	19614538850392	23519423883008
1772725102145796626	19614538887096	23519428992324
1772725102146268189	19614538934308	23519433968804
1772725102146636215	19614538972344	23519439322992
1772725102147083436	19614539016152	23519443889772
1772725102147472919	19614539054112	23519448297040
1772725102147842116	19614539090300	23519452921336
1772725102148233029	19614539128408	23519457128780
1772725102148602707	19614539162744	23519461437636
1772725102148968466	19614539198192	23519465613076
1772725102149328600	19614539233712	23519469940300
1772725102149691030	19614539269304	23519474262784
1772725102150061375	19614539305640	23519478616684
1772725102150418213	19614539341528	23519482992532
1772725102150823219	19614539381564	23519488320040
1772725102151276151	19614539429144	23519493687280
1772725102151678606	19614539470436	23519498396940
1772725102152075669	19614539506104	23519503550724
1772725102152509164	19614539554500	23519508606672
1772725102152936092	19614539592464	23519513383332
1772725102153422141	19614539642636	23519519164432
1772725102153869582	19614539683112	23519524189540
1772725102154249346	19614539719744	23519528396404
1772725102154618720	19614539755560	23519532905080
1772725102155004431	19614539793300	23519537543592
1772725102155399447	19614539832444	23519541883864
1772725102155763614	19614539869592	23519546423960
1772725102156157824	19614539906296	23519550720344
1772725102156522534	19614539941892	23519555331592
1772725102156915001	19614539980000	23519559667708
1772725102157283413	19614540015816	23519564007396
1772725102157692688	19614540056148	23519569254856
1772725102158116657	19614540097292	23519573729120
1772725102158482907	19614540133848	23519578091340
1772725102158846669	19614540169664	23519582484976
1772725102159222292	19614540205332	23519586741044
1772725102159582383	19614540241740	23519591125784
1772725102159948768	19614540277480	23519595439376
1772725102160313132	19614540313888	23519599761860
1772725102160681147	19614540349408	23519604057660
1772725102161049131	19614540385224	23519608339832
1772725102161417623	19614540421632	23519612720416
1772725102161784669	19614540457300	23519616993696
1772725102162155025	19614540493116	23519621342860
1772725102162524881	19614540528564	23519625572248
1772725102162895011	19614540563564	23519629770216
1772725102163262518	19614540599084	23519634039336
1772725102163630641	19614540634680	23519638335136
1772725102163993275	19614540670200	23519642577576
1772725102164354643	19614540705720	23519646828908
1772725102164716567	19614540740796	23519651075504
1772725102165072742	19614540776612	23519655384936
1772725102165443105	19614540813168	23519659742412
1772725102165815675	19614540848612	23519664038796
1772725102166177144	19614540884280	23519668316812
1772725102166539007	19614540919948	23519672603720
1772725102166904721	19614540955468	23519675894500
