timestamp	tx_byte_counter	rx_byte_counter
1772725102135099586	18512449839844	15790071449680
1772725102135311998	18512450795660	15790071468476
1772725102135565860	18512453192884	15790071487864
1772725102135786263	18512455434172	15790071505624
1772725102136004116	18512457590676	15790071524568
1772725102136223984	18512459792232	15790071542104
1772725102136439886	18512461917896	15790071560532
1772725102136652126	18512464172236	15790071578588
1772725102136865401	18512466293744	15790071596420
1772725102137074817	18512468512508	15790071614476
1772725102137292278	18512470767428	15790071634828
1772725102137532489	18512473177700	15790071654436
1772725102137762784	18512475485404	15790071672492
1772725102137979968	18512477579648	15790071690252
1772725102138200266	18512479732580	15790071708532
1772725102138417870	18512481960236	15790071726588
1772725102138639786	18512484241836	15790071746272
1772725102138871107	18512486260776	15790071752708
1772725102139087207	18512486260776	15790071752708
1772725102139302319	18512486260776	15790071752708
1772725102139519833	18512486260776	15790071752708
1772725102139726738	18512486260776	15790071752708
1772725102139940199	18512486260776	15790071752708
1772725102140145156	18512486260776	15790071752708
1772725102140351701	18512486260776	15790071752708
1772725102140560060	18512486260776	15790071752708
1772725102140764420	18512486260776	15790071752708
1772725102140974006	18512486260776	15790071758112
1772725102141200082	18512488066256	15790071778388
1772725102141426397	18512490476532	15790071797848
1772725102141638935	18512492775340	15790071817236
1772725102141853698	18512495145880	15790071837068
1772725102142070990	18512497431640	15790071855864
1772725102142285743	18512499770760	15790071875696
1772725102142505669	18512502118776	15790071894936
1772725102142718036	18512504382012	15790071913512
1772725102142930600	18512506663612	15790071933492
1772725102143160207	18512509225084	15790071954136
1772725102143385169	18512511599780	15790071974044
1772725102143605058	18512514010056	15790071993580
1772725102143814988	18512516304708	15790072016816
1772725102144039641	18512519551016	15790072040940
1772725102144256016	18512522223376	15790072063584
1772725102144478797	18512524842948	15790072085708
1772725102144699120	18512527537828	15790072107612
1772725102144923692	18512530170452	15790072128924
1772725102145140326	18512532785288	15790072151420
1772725102145365935	18512535346760	15790072172732
1772725102145578896	18512537952704	15790072194044
1772725102145792249	18512540438288	15790072215356
1772725102146007526	18512543097592	15790072236668
1772725102146223333	18512545654908	15790072257980
1772725102146439322	18512548229432	15790072280476
1772725102146670524	18512551004360	15790072302972
1772725102146900864	18512553703976	15790072325468
1772725102147122018	18512556309340	15790072348704
1772725102147345400	18512559013696	15790072368832
1772725102147557010	18512561521804	15790072390072
1772725102147770273	18512564056592	15790072411456
1772725102147988630	18512566573596	15790072432028
1772725102148192039	18512568966080	15790072449568
1772725102148400378	18512571287416	15790072470880
1772725102148614640	18512573831100	15790072493376
1772725102148842145	18512576659392	15790072515872
1772725102149078355	18512579216128	15790072537184
1772725102149293389	18512581826804	15790072559456
1772725102149513512	18512584370488	15790072579808
1772725102149727610	18512586864968	15790072601120
1772725102149946663	18512589502328	15790072623540
1772725102150162673	18512592072692	15790072643744
1772725102150372848	18512594593852	15790072665056
1772725102150589968	18512597195636	15790072687552
1772725102150806839	18512599796844	15790072708864
1772725102151019222	18512602425308	15790072730176
1772725102151232206	18512604906736	15790072751264
1772725102151439876	18512607405948	15790072771616
1772725102151649650	18512609900428	15790072792852
1772725102151864693	18512612422164	15790072813944
1772725102152073844	18512614876908	15790072834368
1772725102152286814	18512617491164	15790072855680
1772725102152504542	18512620084056	15790072876992
1772725102152721778	18512622609952	15790072901264
1772725102152952824	18512625456032	15790072922428
1772725102153171926	18512628102288	15790072943740
1772725102153387340	18512630614552	15790072964756
1772725102153600737	18512633087084	15790072985844
1772725102153817251	18512635635504	15790073006564
