timestamp	tx_byte_counter	rx_byte_counter
1772724109615238437	14520638979304	23850696285152
1772724109615433257	14520638979304	23850696285292
1772724109615635345	14520638979304	23850696285292
1772724109615833867	14520638979304	23850696285292
1772724109616031623	14520638979304	23850696285292
1772724109616237051	14520638979304	23850696285292
1772724109616438300	14520638979304	23850696285292
1772724109616640123	14520638979304	23850696285292
1772724109616841270	14520638979304	23850696285292
1772724109617036725	14520638979304	23850696285292
1772724109617237868	14520638979304	23850696285292
1772724109617434605	14520638979304	23850696285292
1772724109617631961	14520638979304	23850696285292
1772724109617832841	14520638979304	23850696285292
1772724109618033122	14520638979304	23850696285292
1772724109618231475	14520638979304	23850696285292
1772724109618433217	14520638979304	23850696285292
1772724109618634381	14520638979304	23850696285292
1772724109618832213	14520638979304	23850696285292
1772724109619033283	14520638979304	23850696285292
1772724109619230798	14520638979304	23850696285292
1772724109619431228	14520638979304	23850696285292
1772724109636237738	14520638979304	23850696285292
1772724109636438959	14520638979304	23850696285440
1772724109636638916	14520638979304	23850696285440
1772724109636842173	14520638979304	23850696285440
1772724109637044504	14520638979304	23850696285440
1772724109637245985	14520638979304	23850696285440
1772724109637444996	14520638979304	23850696285440
1772724109637646536	14520638979304	23850696285440
1772724109637847330	14520638979304	23850696285440
1772724109638049734	14520638979304	23850696285440
1772724109638250791	14520638979304	23850696285440
1772724109638449034	14520638979304	23850696285440
1772724109638649965	14520638979304	23850696285440
1772724109638845405	14520638979304	23850696285440
1772724109639045126	14520638979304	23850696285440
1772724109639245577	14520638979304	23850696285440
1772724109639446655	14520638979304	23850696285440
1772724109639646025	14520638979304	23850696285440
1772724109639846915	14520638979304	23850696285440
1772724109640047058	14520638979304	23850696285440
1772724109640246864	14520638979304	23850696285440
1772724109640443653	14520638979304	23850696285440
1772724121728153448	14520638979304	23850696285440
1772724121728361057	14520638979304	23850696285576
1772724121728568783	14520638979420	23850696285752
1772724121728773475	14520638979420	23850696285752
1772724121728978107	14520638979420	23850696285752
1772724121729182595	14520638979420	23850696285752
1772724121729387510	14520638979420	23850696285752
1772724121729594675	14520638979420	23850696285752
1772724121729802689	14520638979420	23850696285752
1772724121730006538	14520638979420	23850696285752
1772724121730216545	14520638979420	23850696285752
1772724121730425216	14520638979420	23850696285752
1772724121730641671	14520638979420	23850696285752
1772724121730858588	14520638979420	23850696285752
1772724121731078500	14520638979420	23850696285752
1772724121731292296	14520638979420	23850696285752
1772724121731501623	14520638979420	23850696285752
1772724121731710572	14520638979420	23850696285752
1772724121731922660	14520638979420	23850696285752
1772724121732140091	14520638979420	23850696285752
1772724121732355806	14520638979420	23850696285888
1772724121732567873	14520638979420	23850696285888
1772724121732780804	14520638979420	23850696285888
1772724121733003796	14520638979420	23850696285888
1772724121733217413	14520638979420	23850696285888
1772724121733432217	14520638979420	23850696285888
1772724121733654004	14520638979696	23850696285960
1772724121733867387	14520638979696	23850696285960
1772724121734076311	14520638979696	23850696285960
1772724121734288259	14520638979696	23850696285960
1772724121734498331	14520638979696	23850696285960
1772724121734707684	14520638979696	23850696285960
1772724121734917155	14520638979696	23850696285960
1772724121735132638	14520638979696	23850696285960
1772724121735341888	14520638979696	23850696285960
1772724121735550289	14520638979696	23850696285960
1772724121735758975	14520638979696	23850696285960
1772724121735965269	14520638979696	23850696285960
1772724121736181735	14520638979696	23850696285960
1772724121736398470	14520638979696	23850696285960
1772724121736618928	14520638979696	23850696285960
1772724121736832105	14520638979696	23850696286056
1772724121737044437	14520638979756	23850696286056
1772724121737252527	14520638979756	23850696286056
1772724121737460996	14520638979756	23850696286056
1772724121737668841	14520638979756	23850696286056
1772724121737877348	14520638979756	23850696286264
1772724121738086071	14520638979872	23850696286264
1772724121738291435	14520638979872	23850696286264
1772724121738499659	14520638979872	23850696286264
1772724121738704312	14520638979872	23850696286264
1772724121738910388	14520638979872	23850696286264
1772724121739115577	14520638979872	23850696286264
1772724121739323048	14520638979872	23850696286264
1772724121739530462	14520638979872	23850696286264
1772724121739733776	14520638979872	23850696286264
1772724121739941276	14520638979872	23850696286264
1772724121740148065	14520638979872	23850696286264
1772724121740355375	14520638979872	23850696286264
1772724121740563545	14520638979872	23850696286264
1772724121740768513	14520638979872	23850696286264
1772724121740975462	14520638979872	23850696286264
1772724121741188233	14520638979872	23850696286264
1772724121741396996	14520638979984	23850696286472
1772724121741605419	14520638979984	23850696286472
1772724121741814441	14520638979984	23850696286472
1772724121742021790	14520638979984	23850696286472
1772724121742230486	14520638979984	23850696286472
1772724121742435665	14520638979984	23850696286472
1772724121742643848	14520638979984	23850696286472
1772724121742849896	14520638979984	23850696286472
1772724121743058766	14520638979984	23850696286472
1772724121743266504	14520638979984	23850696286472
1772724121743475508	14520638979984	23850696286472
1772724121743680543	14520638979984	23850696286472
1772724121743884608	14520638979984	23850696286472
1772724121744091531	14520638979984	23850696286472
