timestamp	tx_byte_counter	rx_byte_counter
1772719733013479672	79821930264	6235812362368
1772719733013665791	79821930264	6235813334872
1772719733013856274	79821942992	6235816667984
1772719733014045939	79821957792	6235819976160
1772719733014234490	79821972592	6235823334208
1772719733014424483	79821987612	6235826708880
1772719733014615869	79822003080	6235830158360
1772719733014812292	79822017952	6235833462384
1772719733015000186	79822032604	6235836787184
1772719733015189839	79822047404	6235840141072
1772719733015380172	79822062428	6235843461716
1772719733015569617	79822077080	6235846807296
1772719733015760499	79822091952	6235850123784
1772719733015950896	79822106900	6235853456896
1772719733016139314	79822121848	6235856814944
1772719733016329714	79822136724	6235860256112
1772719733016526198	79822152264	6235863834432
1772719733016729343	79822167728	6235867138448
1772719733016914812	79822182528	6235870475716
1772719733017106489	79822197256	6235873700772
1772719733017293527	79822211464	6235877000640
1772719733017482317	79822226336	6235880346216
1772719733017672155	79822236252	6235881667824
1772719733017870724	79822247132	6235884992624
1772719733018171711	79822262004	6235888338208
1772719733018361147	79822276880	6235891737812
1772719733018553897	79822292196	6235894451680
1772719733018748046	79822298412	6235896529680
1772719733018938734	79822312768	6235899609280
1772719733019214113	79822327124	6235902946544
1772719733019404702	79822341852	6235906271344
1772719733019595280	79822356872	6235909691732
1772719733019782536	79822371672	6235912999908
1772719733019972452	79822386696	6235916374580
1772719733020161977	79822401568	6235919753408
1772719733020351281	79822416664	6235923078208
1772719733020539770	79822431612	6235926427944
1772719733020729732	79822446412	6235929765216
1772719733020917812	79822461360	6235933102480
1772719733021105564	79822476384	6235936527024
1772719733021295731	79822491404	6235939868448
1772719733021484874	79822506352	6235943238964
1772719733021672808	79822521152	6235946551296
1772719733021861155	79822535952	6235949905188
1772719733022050968	79822551124	6235953296484
1772719733022240118	79822565924	6235956642064
1772719733022431604	79822581020	6235960058296
1772719733022623416	79822596116	6235963362320
1772719733022809674	79822610916	6235966699584
1772719733022999323	79822625864	6235970074256
1772719733023189669	79822640884	6235973465552
1772719733023381275	79822656056	6235976861008
1772719733023571173	79822671076	6235980214896
1772719733023758533	79822685804	6235983589568
1772719733023948452	79822700900	6235986947616
1772719733024137551	79822715920	6235990322288
1772719733024328405	79822730944	6235993730208
1772719733024523038	79822746484	6235997109040
1772719733024708935	79822761060	6236000475396
1772719733024902180	79822776452	6236003987216
1772719733025097821	79822791772	6236007361888
1772719733025290664	79822807016	6236010852928
1772719733025484491	79822822332	6236014240068
1772719733025676708	79822837280	6236017602272
1772719733025867294	79822852524	6236021026816
1772719733026060323	79822867696	6236024438896
1772719733026253278	79822882792	6236027859280
1772719733026447185	79822898184	6236031317072
1772719733026642557	79822913428	6236034737460
1772719733026835681	79822928672	6236038112132
1772719733027027784	79822943840	6236041557456
1772719733027221164	79822959012	6236044965376
1772719733027414658	79822974328	6236048389920
1772719733027608879	79822989424	6236051777060
1772719733027802076	79823004520	6236055197448
1772719733027994026	79823019616	6236058779920
1772719733028197142	79823035676	6236062150436
1772719733028389616	79823050624	6236065574980
1772719733028580957	79823065792	6236068970432
1772719733028774046	79823080964	6236072340948
1772719733028965739	79823096132	6236075736400
1772719733029156686	79823111156	6236079111072
1772719733029349582	79823126176	6236082489904
1772719733029541464	79823141348	6236085935224
1772719733029734519	79823156516	6236089318208
1772719733029927094	79823171540	6236092692880
1772719733030120068	79823186636	6236096100800
1772719733030311104	79823201880	6236099500408
1772719733030502960	79823217048	6236102866768
1772719733030693520	79823232144	6236106241440
1772719733030886140	79823247316	6236109686768
1772719733031078989	79823262336	6236113024032
1772719733031270482	79823277360	6236116448576
1772719733031462801	79823292528	6236119889744
1772719733031655312	79823307404	6236123214544
1772719733031844904	79823322720	6236126643248
1772719733032037805	79823337892	6236130047008
1772719733032230072	79823353136	6236133467396
1772719733032422888	79823368304	6236136862848
1772719733032617597	79823383400	6236140245832
1772719733032809595	79823398572	6236143649600
1772719733033000328	79823413668	6236147028424
1772719733033191412	79823428468	6236150378160
1772719733033384111	79823443488	6236152821888
1772719733033575228	79823445784	6236152821888
1772719733033769402	79823445784	6236152821888
1772719733033961012	79823445784	6236152821888
1772719733034152473	79823445784	6236152821888
1772719733034341885	79823445784	6236153819328
1772719733034536729	79823459176	6236157243872
1772719733034727703	79823473608	6236160485552
1772719733034908095	79823488480	6236163864384
1772719733035095087	79823503356	6236167168400
1772719733035281845	79823518156	6236170526448
1772719733035468467	79823533028	6236173847092
1772719733035654351	79823547680	6236177225920
1772719733035843026	79823562704	6236180529940
1772719733036027760	79823577576	6236183838116
1772719733036214134	79823592376	6236187183696
1772719733036399658	79823607104	6236190491872
1772719733036584440	79823621680	6236193849920
1772719733036775339	79823637148	6236197291088
1772719733036967602	79823652392	6236200898496
1772719733037168479	79823668300	6236204289792
1772719733037359519	79823683692	6236207764208
1772719733037553600	79823699160	6236211226160
1772719733037748902	79823714552	6236214713040
1772719733037944105	79823729944	6236218133428
1772719733038137348	79823745188	6236221578752
1772719733038331600	79823760652	6236225036544
1772719733038525823	79823776192	6236228544208
1772719733038720902	79823791288	6236231935504
1772719733038914053	79823806680	6236235380832
1772719733039108906	79823822072	6236238851088
1772719733039303822	79823837688	6236242354596
1772719733039499940	79823853004	6236245733424
1772719733039689951	79823867508	6236248908608
1772719733039868999	79823881568	6236252096260
1772719733040048990	79823895704	6236255383656
1772719733040241259	79823911168	6236258804048
1772719733040430811	79823926264	6236262249368
1772719733040625503	79823941804	6236265669760
1772719733040817111	79823956456	6236269036116
1772719733041004696	79823971552	6236272431568
1772719733041198933	79823987092	6236275922608
1772719733041392927	79824002336	6236279363776
1772719733041590209	79824018024	6236282850660
1772719733041782707	79824033120	6236286162992
1772719733041971114	79824047552	6236289521040
1772719733042161704	79824062720	6236292920648
1772719733042352252	79824077964	6236296311944
1772719733042545521	79824092988	6236299728176
1772719733042737733	79824108304	6236303127784
